video-frame,media_orizzontale0,media_verticale0,media_orizzontale1,media_verticale1,media_orizzontale2,media_verticale2,media_orizzontale3,media_verticale3,media_orizzontale4,media_verticale4,media_orizzontale5,media_verticale5,media_orizzontale6,media_verticale6,media_orizzontale7,media_verticale7,media_orizzontale8,media_verticale8,media_orizzontale9,media_verticale9,target
3_1_1_20_25_3_m,0.1166522,10.505143,8.054864,15.896698,5.4990005,14.206784,-2.641732,2.8448248,-2.6717033,-10.578172,-2.5411446,5.9093375,5.2412796,11.580781,0.8888118,13.969166,-3.3670828,8.353262,-2.971153974533081,14.636027336120605,3
3_1_1_20_25_2_m,2.5582194,-2.3248997,0.11808988,-3.0481722,-4.211272,3.4744003,-5.944265,2.9053576,-6.4940104,0.030805001,-3.5117347,11.439042,-4.76668,9.747577,-4.463463,13.342378,-3.3824437,11.163732,-4.782676696777344,-11.442730903625488,3
3_2_2_2_25_5_m,-4.9287953,3.2701538,6.2449136,-0.3571874,-8.17727,-0.3594988,0.8461106,-25.865206,2.0860946,0.9470366,-1.0544873,-3.0592408,-9.038592,11.069683,-9.838726,-7.247526,-12.18824,6.1910157,0.3310937285423279,-16.298187255859375,3
3_2_2_4_30_5_m,-8.88045,2.7549684,2.5173893,5.5456023,6.1072817,1.8389918,-7.4586916,6.844812,2.0440972,1.0660183,-2.8376787,-4.2274,-17.718786,-6.5959773,0.684989,-8.683626,2.974818,-0.5929062,-2.503899335861206,-18.032180786132812,3
3_2_1_4_25_1_m,-2.583459,8.233008,-0.08738879,-5.3595004,-1.8905243,4.795092,5.0771556,11.7716,-2.0201156,19.671545,-1.9513158,14.194324,0.505322,18.389175,-1.6910403,21.789309,0.93893856,11.690037,-0.45738473534584045,12.109829902648926,3
3_2_1_13_25_1_m,20.56953,-31.839693,-3.8039548,-29.891699,14.186772,-34.275578,-1.3315359,-27.090498,-0.81854254,-38.289505,12.690827,-65.63586,-7.5063567,-43.487076,-6.286938,-32.54394,1.5730548,-22.861137,22.970260620117188,-17.317609786987305,3
3_2_2_1_25_5_m,16.958721,25.709743,23.312098,17.205414,3.1803424,27.61904,17.462088,29.494553,14.283049,26.09427,19.874128,7.379532,9.564821,8.250244,10.765512,-3.61631,9.775793,29.952518,30.862289428710938,-25.074058532714844,3
3_1_2_21_30_4_m,-4.4572105,0.09410993,0.15504329,0.053021893,-1.9672157,-1.9480563,-3.3227348,-0.6205257,-0.6482992,-1.7718636,9.371213,-7.4690065,3.1521266,-4.546734,-0.76018554,-2.660782,4.040012,-2.4275284,6.565042018890381,-4.872797966003418,3
3_2_1_4_25_2_m,-0.6846629,6.7909822,3.7886755,-3.869908,0.90700626,4.461432,2.711096,3.0607662,-0.2200054,2.9230494,-0.81480545,-0.8200559,-2.0718148,5.00845,-1.4547058,3.1591742,-6.1424212,7.6731386,-2.9641544818878174,0.27972978353500366,3
3_2_2_12_30_1_m,14.438164,31.999538,-13.55895,46.210724,-2.5945573,33.731907,0.37154585,6.7840652,4.8365693,-13.086593,-2.3760898,-9.666545,12.267454,-12.810343,7.027085,-4.75397,7.788236,-10.683025,19.634428024291992,1.6971192359924316,3
3_1_2_8_30_3_m,-9.89004,-33.889717,-14.132669,-7.9254255,-13.003986,-29.270134,-13.323247,-20.35516,-12.629291,-18.500748,-8.336213,-49.568752,-8.317436,-18.470266,-17.590134,-23.901062,7.355312,-23.587147,16.1164493560791,16.261837005615234,3
3_1_2_13_25_5_m,7.043376,-3.1970387,15.414321,-1.803136,16.62123,20.75633,19.118858,10.841427,17.186695,12.337008,4.3467298,8.782933,1.1874765,12.203353,-7.8001504,-30.835812,-21.745327,-45.39132,-25.04673957824707,-43.632568359375,3
3_1_2_21_30_2_m,5.8527164,-12.499851,2.9745915,-18.636723,2.994292,-15.800025,7.4204636,-9.232777,-9.153242,-18.795988,1.2716346,-17.037745,-3.3745794,-21.38243,-1.8079865,-15.041994,-12.338304,3.6521611,-1.0480965375900269,-4.1027984619140625,3
3_2_1_3_25_3_m,-24.997005,-9.304482,-42.785343,-23.016903,-23.983767,-24.647924,-23.798079,-23.240725,-27.66313,-32.196026,-27.090393,-23.004213,-2.2152483,3.8246589,-22.72448,-11.017092,-33.913933,-31.340157,-22.76348114013672,-14.422615051269531,3
3_2_2_2_25_4_m,1.4132773,-18.301193,4.0038524,-7.2838545,4.4424067,-9.888762,0.3750421,-22.997305,-8.159843,-6.515801,-10.343637,4.2010956,-8.831008,4.1787977,-11.329886,-18.938946,-9.938582,-17.915104,-2.308382511138916,16.046037673950195,3
3_2_1_10_25_3_m,-5.3701115,-5.950178,-14.414321,-7.160448,10.039285,-20.236153,24.597536,0.17852646,27.77711,-16.37063,41.272766,-11.104276,3.818613,-7.6740937,13.94587,0.44470575,3.3013391,-11.860086,5.048350811004639,-13.45407772064209,3
3_2_2_4_30_2_m,2.107675,8.108989,5.041277,-0.49359986,2.708052,-3.7619486,-7.5677266,-2.1450827,1.4337752,-17.951805,-1.083151,-13.18859,16.8651,-10.373553,11.489012,8.188859,8.095148,-5.8522396,-2.9127509593963623,-7.612926483154297,3
3_1_1_20_25_5_m,14.757926,-4.9332976,2.2462265,-3.669355,5.499912,-14.273483,13.490106,-13.496761,15.025157,0.026859783,25.501904,10.49428,10.50087,-5.689114,2.3731892,-15.172357,15.610817,-6.122411,18.384679794311523,-5.372498512268066,3
3_1_2_3_30_5_m,8.396358,12.883925,-3.2621913,22.570642,4.237189,18.262257,15.0744,15.557581,12.406475,4.528446,7.6708555,18.658688,8.331036,16.433619,10.859904,5.095601,13.550698,9.574185,8.110448837280273,0.7384456396102905,3
3_2_2_8_24_5_m,0.90693945,-0.013167341,-4.246647,1.1452538,14.68093,-4.1788926,13.611049,-22.752214,-2.9995513,-3.1772778,11.683164,4.6674438,11.1082945,-5.623825,9.310716,1.6117718,4.4160657,3.8399923,1.3959286212921143,7.0595550537109375,3
3_2_2_2_25_3_m,0.69405,-0.42915508,12.77682,17.89743,0.25429213,5.1975293,-2.2279875,7.5802484,13.492749,21.30257,7.623079,4.8953323,0.273263,13.912202,6.1611485,22.42782,9.636787,16.50029,8.484747886657715,-2.0175836086273193,3
3_2_1_4_25_4_m,-6.9220824,2.8847082,-2.4670997,4.72635,-6.5973763,6.6752753,-6.4621153,1.551253,-12.165109,-3.7232952,-3.0339692,1.9826664,-6.467746,-1.3203559,-5.0022507,-1.1320585,-8.28012,-0.84725183,-9.662744522094727,5.013796329498291,3
3_2_1_13_25_5_m,-4.9632587,-16.009714,-0.06860309,1.2360758,-16.789047,-2.4947062,-23.00944,-11.490141,-11.816696,-12.658258,-8.598602,-11.20281,-6.8104224,-10.954398,-17.188139,-4.887613,-17.765156,-7.8312497,-8.046198844909668,-10.962362289428711,3
3_2_2_4_30_4_m,4.4008446,-12.013166,0.84945107,-8.507655,3.316014,-1.5354545,-2.0895894,-6.749738,6.6221304,-37.782284,2.9161484,-23.355743,6.3736653,-3.6969006,10.095222,31.127617,19.99286,32.90723,14.104109764099121,29.428770065307617,3
3_2_1_13_25_2_m,1.2699988,9.816991,-0.018496852,11.662098,-0.053252567,14.407478,2.4215722,8.406041,1.576597,4.361964,-0.5889899,5.408306,-0.07401773,5.539087,6.4491987,10.629249,-2.435256,6.469474,1.9472415447235107,8.102690696716309,3
3_1_2_21_30_3_m,-7.0404606,4.134245,-11.384966,-0.6444853,-12.781214,2.6316352,-15.0927515,-3.0472035,-10.11188,0.80440533,-23.246767,12.258986,-18.980936,14.149632,-17.445913,8.7130165,-14.761335,9.333827,-13.142364501953125,4.771758556365967,3
3_2_1_4_25_3_m,0.7446448,3.6839488,1.6935527,10.358428,-0.41605654,3.6612167,3.4838047,-1.1023737,2.01415,-1.8640249,0.13953967,2.6544154,1.4536659,4.848452,4.066083,6.116748,4.140394,3.8655863,1.4115259647369385,1.590948462486267,3
3_1_2_8_30_5_m,19.043108,7.0910635,11.899443,14.495662,12.27229,6.5370717,14.317142,-3.25276,17.795326,-2.3692734,20.656519,-18.884432,2.9653764,-19.769072,1.1490504,-14.710742,-0.9359824,-2.4645073,-0.5330477356910706,-2.1624159812927246,3
3_2_1_19_25_4_m,15.253933,-1.0960236,-1.97881,32.62739,9.104159,16.006495,0.36957714,15.108288,13.07785,25.993525,8.540402,10.522306,10.642332,28.020607,7.592163,27.965448,-0.3129657,17.040169,-10.374039649963379,23.2003173828125,3
3_2_1_10_25_1_m,13.826253,2.8591583,0.23055461,18.346664,24.921104,-8.042015,22.559841,-6.861299,9.219277,9.426353,2.736463,13.330133,2.1767862,12.143739,5.181012,-6.381204,-6.4273405,14.144356,22.50614356994629,0.8512905240058899,3
3_2_2_12_30_3_m,-1.4504504,-33.077354,3.675113,-26.02407,-10.3688545,-4.1538644,-28.047771,15.977715,-35.06887,29.256432,-21.731567,-22.493149,17.750698,-16.253273,-2.8774393,-29.851954,-9.860014,-17.136175,2.3538100719451904,3.4031982421875,3
3_1_2_13_25_4_m,7.264118,-10.28641,11.482206,-10.6675415,-7.9958563,-17.554773,-24.62861,-23.414286,-20.021059,-23.700539,-12.987699,-19.282082,8.454076,-12.413776,-20.71574,-19.458492,-9.607175,-17.383888,8.915870666503906,-17.143301010131836,3
3_1_2_8_30_2_m,-0.8846442,19.269127,4.2654448,27.601797,19.565075,28.999828,5.658288,-1.9501982,14.422939,19.088928,12.8231,4.455472,12.07069,-9.447426,6.3255467,5.8635554,12.417156,35.813328,7.850103855133057,21.451765060424805,3
3_2_2_1_25_3_m,-10.3352785,-25.817171,-5.0914054,-10.378115,-10.567972,13.685389,-8.70209,-14.123709,8.907603,-8.222989,5.228862,-8.365466,-8.654792,-20.15374,0.051027533,-27.941406,-3.4527771,-19.714048,-12.301008224487305,-12.291053771972656,3
3_2_1_3_25_2_m,8.268523,27.157888,8.28527,20.706976,-0.7591609,13.37683,15.123194,-3.7357302,9.011779,-11.65485,26.603006,-0.9926893,7.923067,14.500869,-10.8631935,22.45734,-21.524788,28.991812,-7.321893215179443,13.986576080322266,3
3_2_2_12_30_2_m,1.6682202,-14.668006,2.1798716,-8.77078,-0.5702202,-5.0954432,-1.7200232,-12.12135,8.620692,-11.537051,8.435768,-15.612741,10.921386,-12.565843,-3.9126263,-9.895209,14.615846,1.6438627,4.67557430267334,-15.626041412353516,3
3_2_2_1_25_4_m,-16.658796,-1.5430241,-5.656523,12.661782,-3.4003127,-4.024395,-0.60283405,28.768394,-14.126602,-1.0636984,-16.38415,-19.364994,8.446267,17.897469,13.46017,45.679344,-3.5729911,7.4515934,-9.356213569641113,24.796157836914062,3
3_1_2_3_30_2_m,9.647138,-3.9765277,6.536812,-5.2409635,12.52172,-15.744416,0.66151303,-18.389626,2.305762,-18.341427,7.8931985,-23.877197,6.715973,-13.886321,7.276969,0.37032294,14.242043,-2.474765,5.018950462341309,-16.589435577392578,3
3_2_2_12_30_4_m,-6.778061,8.884284,2.458594,6.0499945,-9.607771,6.3383503,-12.5326,0.692462,-6.0385904,6.5063515,-12.336582,1.3514968,10.69986,-0.29989275,-16.99573,5.2747602,-16.834347,-2.894027,-19.90515899658203,5.094606399536133,3
3_2_2_1_25_1_m,0.4836339,-3.3011894,2.4213753,2.4901972,8.259983,7.2165704,7.291974,8.735547,3.1376002,-3.8407316,4.0144672,2.3756876,2.9588017,-9.548612,4.3733163,-3.6138575,3.937113,-8.694485,0.8750965595245361,-0.6593461632728577,3
3_2_1_13_25_4_m,-1.0774299,0.020953072,-7.6347823,28.135115,-0.43185097,19.805813,0.5583084,22.772635,-7.9780197,25.876968,-5.4035454,10.516077,-2.0264401,16.013048,-3.279015,14.357395,-2.291409,19.567625,-3.9672372341156006,29.658798217773438,3
3_2_1_3_25_5_m,13.7345085,10.381963,16.453428,-11.958022,1.5535512,14.396109,-10.468562,5.3632894,30.384,-6.2893972,22.540367,-31.27857,1.0462828,-17.90172,17.98693,-15.531146,5.0365076,16.160973,8.372100830078125,8.37600040435791,3
3_1_1_20_25_4_m,3.4063673,-11.248883,3.6171484,-19.069044,2.9509706,-19.670431,-5.579945,-16.252474,-7.35065,-21.221134,1.5375973,-17.589853,6.4863615,-11.295024,-2.5737667,-16.02368,-11.316796,-16.92417,-6.628332614898682,-18.56758689880371,3
3_2_1_4_25_5_m,-3.0187008,-1.0525526,-4.0115075,-4.9074483,4.034845,3.9264283,-2.8129172,-10.405483,0.9364547,-0.2284974,-1.6978925,0.45751598,3.927151,-2.9261143,0.9100293,-6.6690927,0.9574766,-11.5327835,-0.8680295944213867,0.9593476057052612,3
3_2_1_10_25_2_m,-10.000956,-4.558759,-18.697222,5.3215137,-8.538344,21.740295,-15.907903,15.6504965,-13.52847,10.065076,-12.617005,17.248592,-13.13595,7.254883,9.566203,1.8585888,-14.205062,21.414686,-31.842050552368164,27.30537986755371,3
3_2_2_12_30_5_m,15.8957,5.74272,9.735534,-18.679737,6.793034,-2.960601,9.79458,-3.8971736,-1.4263232,10.359892,3.6171808,-25.63443,9.439121,-1.409381,6.8066573,-1.7164456,8.489773,-3.1796987,19.30357551574707,3.772657871246338,3
3_1_2_13_25_1_m,-0.72524756,-3.5292547,-7.497277,-6.636001,5.280923,-14.858227,2.13216,-0.64160115,-0.9111885,-5.326749,-8.537676,6.668148,-11.015394,21.179174,-10.103256,3.4182394,-20.253672,1.9235562,-8.37996768951416,-18.90909194946289,3
3_1_2_13_25_2_m,16.975395,-9.783618,-1.5764313,4.9686904,14.599291,4.578017,35.64978,12.799913,16.836004,18.897963,26.457474,34.107597,-2.5412474,10.30402,30.873568,-10.706345,36.526207,10.721411,2.920060396194458,11.993319511413574,3
3_1_2_21_30_5_m,-5.588319,5.815532,-4.6824107,2.1247752,-0.7775495,0.8542087,-1.4654484,0.7667469,-2.087934,1.4605576,-0.733825,1.6814007,-0.8512434,-1.1030825,-0.9466414,1.6868818,-2.4553452,-1.2687552,-2.171492099761963,-2.257549285888672,3
3_2_1_13_25_3_m,0.71211183,-1.1921644,-0.8104595,-2.7030237,10.125166,2.1165748,7.4544535,-1.296957,4.574682,1.4790629,0.8675401,-1.9744242,-1.2105767,-3.7883253,3.8822205,1.9012861,4.8187776,3.2180848,0.9624377489089966,-8.983755111694336,3
3_2_1_10_25_4_m,40.811108,-20.864391,21.01651,2.137859,35.782364,3.8210819,17.910385,-21.396584,6.881107,-25.445396,21.629074,-27.956408,-16.479181,-19.003496,-3.45739,-31.514862,-1.5994338,-28.161943,-18.734149932861328,-9.592350959777832,3
3_1_2_21_30_1_m,3.0579245,-8.741995,8.970663,-1.66397,4.8270054,-0.7775175,5.5065384,-7.244766,4.990198,1.7883149,2.5058904,-10.438497,18.86337,-5.847186,10.865589,-7.1169057,15.962651,-5.0907598,15.878205299377441,-7.109138488769531,3
3_1_2_3_30_3_m,-4.2644577,14.979275,-11.582702,0.34967458,-2.8218615,12.538414,-2.8396049,12.854911,-1.5815506,-1.9477847,2.4836738,1.1241381,-2.2112556,8.017558,-3.629627,16.053911,-3.331805,11.2160225,-4.7970476150512695,0.9850731492042542,3
3_1_1_20_25_1_m,-8.511151,-1.5765055,-11.5864,-4.3457236,-4.112402,-6.4832096,-12.587853,-0.5990506,-12.219102,10.045412,-6.227521,19.211098,-8.209156,16.924915,-12.209116,15.2074375,-13.24985,-3.2325182,-10.618029594421387,-4.080954551696777,3
3_2_2_4_30_3_m,-3.7380586,-1.6147131,2.3635857,24.50748,-15.317934,15.704946,5.5323224,6.9531865,-2.1183808,12.1863165,7.0896273,21.831099,-6.329981,8.044914,12.071994,12.071275,4.6096163,1.2353487,5.902353286743164,-9.500001907348633,3
3_2_1_3_25_1_m,1.1331154,26.984428,4.2556305,23.842733,-1.5714505,41.19026,-1.4261,34.75258,5.259565,40.53808,-9.15123,17.354,5.321056,38.872192,7.357147,35.450325,9.927609,32.127266,5.526266574859619,39.51536560058594,3
3_1_2_8_30_1_m,-23.367336,13.209864,-27.92208,-6.697891,-22.13681,-12.594678,-37.321293,-18.863565,-31.902893,-16.841272,-28.240677,22.335865,-32.76178,4.649551,-28.563366,-0.26771238,-36.396015,22.372673,-31.475576400756836,19.659818649291992,3
3_1_2_3_30_4_m,-4.4634004,-7.224209,-3.8519607,-2.6976035,8.294631,0.5233642,-3.8554144,-0.7645564,3.5197248,-4.359759,0.9666711,-5.1976504,-1.7096596,-0.48251173,0.3474541,5.5385756,-5.299054,4.750753,-2.3535380363464355,3.6768386363983154,3
3_1_2_13_25_3_m,-4.216423,10.2129135,-0.7911624,19.03193,-3.3921754,19.47933,-7.318579,24.75318,10.1841135,15.9858265,-10.115777,-3.8801079,-12.2896185,-1.8171573,2.5795002,5.198653,-5.351591,16.535744,-6.476430892944336,26.802595138549805,3
3_2_1_3_25_4_m,-16.178019,-26.987747,-21.150984,-38.20029,-24.231329,-40.792072,0.8037455,-32.19401,-7.821414,-31.377281,-9.722376,-51.11339,-10.807751,-40.83182,-28.45935,-45.17035,-21.004354,-35.78789,-29.074398040771484,-42.09367370605469,3
1_1_1_7_30_5_m,20.905092,-6.7093053,17.501652,-8.59618,15.534251,-2.401489,17.192055,-9.303458,-10.732639,-10.738715,-20.68602,-1.4846022,-5.2979403,2.0905788,6.8725157,29.25773,10.931754,30.458357,9.499509811401367,25.674720764160156,1
1_1_1_7_30_3_m,28.147055,-0.04872604,35.992855,24.969543,18.190477,17.634779,17.916706,20.874615,-5.2369976,2.190748,1.8972315,11.902104,1.7282945,5.068462,3.0198126,15.634255,12.349113,15.452502,21.514169692993164,4.338998794555664,1
1_1_1_7_30_4_m,-14.783117,32.94841,-20.339632,34.613056,-32.95221,13.5556135,-26.741085,-2.1326003,-25.785288,8.511055,-28.951502,28.22733,-10.931729,34.612022,-18.94572,22.162212,-26.144463,-4.64879,-52.1266975402832,-4.00197172164917,1
7_2_2_5_30_5_m,-0.7485389,19.587454,0.77116865,22.82105,9.30924,14.810467,6.7759023,27.462397,-4.097703,39.90056,12.805397,33.45132,18.673418,20.291746,4.630424,15.126063,2.5224848,37.8479,10.482206344604492,33.15192413330078,7
7_2_2_7_30_4_m,-7.9643064,6.507925,-2.213929,7.388143,-5.8324337,10.729987,-6.1278505,4.903072,-6.2599206,8.155739,-1.3787076,8.9636,-3.0724773,13.431147,-3.1100147,11.758906,-2.3838322,15.761481,-4.796292304992676,19.866832733154297,7
7_2_2_7_30_1_m,-1.1285723,0.082724206,-0.6934972,0.06455195,-0.6871877,0.76481557,-0.75185436,-0.17823625,-0.25378427,-1.0211115,-0.22192867,-0.047699153,-0.62979645,0.95797974,-1.4229571,-0.25782788,-1.3888763,0.45299652,-0.3081909716129303,1.0295706987380981,7
7_2_2_7_30_3_m,-9.459932,-1.5811914,-11.9743395,-4.6692853,5.83595,1.9908144,8.4657345,5.788615,-4.6578217,-3.4568708,-1.6356874,0.16627589,0.44138768,3.7798088,-1.7537374,5.7989035,-5.269761,4.2300406,-5.324177265167236,-0.480984628200531,7
7_2_2_7_30_2_m,2.5377269,-0.11764957,2.426942,1.172548,1.1220609,-3.559967,-0.55566365,-0.13444428,-1.1790124,-4.267548,0.18963598,-4.163742,-0.81060314,-1.818004,-2.0701702,-2.1231806,-2.355497,-2.3857994,-1.5736641883850098,-2.4820570945739746,7
8_2_1_2_25_1_m,28.772758,11.369542,4.468979,8.241393,-0.5879579,14.277629,-8.31085,10.935281,3.605212,19.159342,-6.4060745,-8.204648,-0.7205642,11.818634,1.161184,20.64637,17.075281,15.815997,11.961514472961426,18.14373207092285,8
8_2_2_5_25_2_m,-14.491017,7.6270137,-5.4091706,0.82700074,-1.1218984,-10.662696,-2.9445317,1.3272417,-3.8576353,2.3812943,-3.8866787,0.7297214,-17.272793,16.69377,-7.118222,1.8055218,-10.204489,11.041925,-14.748664855957031,13.470796585083008,8
8_2_2_5_25_1_m,-4.72371,18.96556,-5.693144,7.786237,-0.941644,16.97587,-7.5445857,6.637936,-8.844781,-0.22057968,1.448402,15.1031885,3.5801454,15.616372,4.585811,14.073099,-1.8128649,18.072203,-1.5942909717559814,21.627195358276367,8
8_2_2_5_25_3_m,0.36065915,14.075691,-0.72797436,12.753351,6.3308396,15.29553,-0.10546265,17.837763,3.2949803,9.106217,1.8670481,5.094874,-3.5524118,19.389238,-2.806963,13.997927,4.6333284,15.849506,-2.9761526584625244,10.330873489379883,8
8_2_1_5_25_4_m,7.379108,-4.8720865,5.4467196,-11.52249,8.167617,-12.001882,13.366575,-12.123038,13.611992,-23.937298,9.200596,-12.924923,15.164748,-8.296769,3.571771,-10.185289,-4.6368504,-26.054705,8.971309661865234,-12.505889892578125,8
8_2_2_5_25_4_m,-3.961276,8.031181,-0.45267695,11.5666,-4.1460433,16.868292,-2.9720266,18.336054,3.2617998,16.037777,-5.5541153,13.375987,-0.7072916,11.744565,10.318758,5.789414,-3.7759514,10.908037,-2.949089765548706,18.612642288208008,8
8_2_1_5_25_5_m,12.698782,0.98811674,18.50901,-5.3000274,14.665003,2.3694098,9.435747,3.8657408,5.7140074,0.4739345,2.4546409,2.7136478,-11.010154,7.9209166,0.97724855,8.530131,4.1016793,7.6010814,6.910864353179932,2.090949773788452,8
8_2_2_5_25_5_m,5.9367085,7.9905753,0.6955689,9.653611,1.698969,-3.9112616,0.49563596,-5.059837,0.48398057,1.9105289,2.2608774,3.1281924,5.392819,8.2627945,5.7542186,-2.5717232,-1.2640078,1.871465,-0.6696289777755737,0.1008414700627327,8
8_2_1_5_25_2_m,-9.039058,3.72372,-5.234998,7.1032605,-8.487283,10.851065,-8.594139,8.706705,-2.8338735,3.9440734,-4.6492047,-0.5754134,-8.582873,0.20158744,1.9931096,0.6513217,-15.280877,1.5334553,-10.842077255249023,-17.777769088745117,8
8_2_1_5_25_3_m,-8.527319,19.0307,-3.9403245,24.825598,-13.028474,23.19673,-14.9782295,33.103226,-17.930197,18.79345,-9.306512,26.15795,-16.654594,26.006817,-16.0409,24.330635,-18.859879,22.445463,-7.224663734436035,15.144335746765137,8
8_2_1_5_25_1_m,16.114439,24.111452,19.889769,20.021421,24.962053,28.208517,31.939468,27.099909,33.0035,31.562397,39.31887,22.611795,41.440376,25.531225,30.296778,31.34497,32.642197,48.632618,37.088924407958984,47.57029342651367,8
8_2_2_2_50_3_m,-11.363679,-14.378578,-15.349997,-22.834904,-24.139467,-10.012034,-31.403336,-2.9745975,-21.662016,-16.304293,-16.121126,-16.267271,-16.115452,-11.551501,-27.431055,-24.690712,-16.976212,-10.594733,-21.741886138916016,-6.641724586486816,8
8_1_2_6_30_4_m,0.661073,3.707883,-0.09796333,6.0362296,1.0981532,6.3333745,1.1660452,4.422018,0.94447577,0.9400599,1.975223,1.7907599,1.1391258,-0.21085708,3.1188018,1.3476968,2.2902157,7.286032,1.2952802181243896,4.463590145111084,8
8_1_2_4_25_4_m,-1.6141529,-14.131078,-3.2836292,-6.725451,-1.2973701,3.0495744,-2.9890585,5.9495926,-14.843807,-0.18448704,-7.937837,6.4101543,-7.7776995,-0.8075168,-5.9393387,-16.340689,-12.639923,-14.457075,-8.162388801574707,-9.53770923614502,8
8_2_1_8_25_2_m,-10.273288,-9.991429,-3.0752463,-11.056542,0.29164764,-13.784797,-6.6095514,-10.111191,-0.84606016,-5.4124336,-1.640126,9.753946,9.29025,-0.123842485,-0.7237998,-7.8900347,-0.8639987,-11.338896,0.3003813624382019,-8.232887268066406,8
8_2_1_2_25_3_m,20.11858,-12.031788,22.455833,-7.066658,18.90901,-20.699888,-0.6538588,-11.661431,1.316245,-17.258759,17.962353,-17.782806,0.11828581,-6.6186633,28.869463,-7.77539,13.480052,-6.8148775,3.7174882888793945,-5.207363605499268,8
8_2_2_1_25_1_m,4.036253,-5.3160634,8.481764,-26.501938,7.1627836,-52.776028,9.510671,-24.903336,2.1985579,-21.986778,4.9155235,-21.570086,-0.9679891,-12.4665575,-5.1463842,-6.2048807,-4.8677974,-2.145768,2.1530869007110596,-6.885303497314453,8
8_1_2_3_25_5_m,-1.8060069,6.358426,-6.5981436,25.183907,6.4015794,10.217275,7.1383452,17.985926,-9.402118,19.75152,-13.711853,19.149948,2.0417864,14.793601,5.7332945,3.7255151,-3.8796792,28.422132,5.582622528076172,3.307802438735962,8
8_2_2_1_25_3_m,1.2209321,21.38439,-2.022259,24.250542,-7.721841,19.772394,-13.097631,21.056406,-9.42279,20.892319,-12.979366,12.173182,-6.243117,23.391035,-17.816883,17.262474,-16.27751,30.294098,-10.141363143920898,45.7530403137207,8
8_1_1_8_30_2_m,14.394264,29.74113,16.644217,6.676605,4.951855,50.251976,13.379857,55.82492,10.47428,35.511745,4.203239,45.581482,6.8266797,44.18532,1.9418886,40.32219,-0.28680074,31.22602,1.3966023921966553,23.759220123291016,8
8_1_2_4_25_3_m,-13.01155,17.09416,-8.190051,15.567832,-2.4764988,18.372759,-22.87172,10.6388235,-29.774609,5.582681,-21.963606,6.020672,-10.041192,17.981028,-14.854076,25.164055,-18.96775,12.592682,-14.9967679977417,22.459239959716797,8
8_2_2_2_50_2_m,8.548092,7.3811884,-2.3330822,7.0696645,-3.1373527,4.396904,-0.4607873,4.000594,-1.4064072,1.2195802,4.225447,6.732324,3.0231435,0.046239257,1.6410476,-2.0271194,5.970412,-2.1586964,3.7170798778533936,3.5010433197021484,8
8_1_2_5_25_1_m,0.010325407,0.01123907,-0.7312625,-5.3498883,-0.11697834,0.338092,-0.260247,0.115000084,-0.06450539,0.12107799,-0.061118424,0.34938654,-0.18036981,-0.2217983,-0.041803822,0.13208549,0.1455572,0.12347978,0.022278938442468643,-1.7129820585250854,8
8_1_2_6_30_5_m,-0.7599252,11.198958,0.11266778,9.083425,0.16342972,8.023864,1.7854115,12.502926,2.1074853,11.195979,1.337305,13.798171,0.89635575,10.834876,2.4262204,10.048823,0.81794167,8.868226,4.233409881591797,8.698664665222168,8
8_2_1_8_25_1_m,-2.9986718,7.971956,10.502903,-10.064604,-0.08817645,-11.560058,5.7650056,-10.243657,-12.186067,-5.9342856,-4.707218,3.0309074,10.090105,-8.187927,11.266006,-12.821784,16.601904,-12.575356,4.808433532714844,-6.3038249015808105,8
8_1_2_4_25_5_m,-12.573914,-2.2423193,-17.130762,-9.507875,-12.054009,-3.9581747,-14.929228,-8.25549,-21.199472,-6.300404,-24.463572,4.9631104,-27.825125,-3.0520623,-19.406439,-19.462297,-17.454212,-19.083582,-21.808414459228516,-19.55790901184082,8
8_2_1_7_25_1_m,8.372228,39.305264,16.707895,18.860931,22.426203,15.037289,16.623636,-10.879052,19.408026,1.0984249,-2.9113593,-2.12621,-2.338645,19.258173,7.208266,41.77516,11.665749,22.103718,8.384138107299805,8.728106498718262,8
8_2_2_4_25_5_m,-6.4619045,-27.89609,0.006959873,-16.135221,-4.7691255,-9.6118145,-3.6471367,-3.9989157,1.7403202,-17.12828,-0.49853387,-24.429583,-3.7038097,-35.783478,-12.331782,-6.9511166,0.34487605,-9.515019,1.4930284023284912,-16.451448440551758,8
8_2_1_8_25_3_m,-0.16429266,3.5226214,-2.1070793,0.68459696,-2.3013506,0.8675281,-1.7440484,0.73634577,-3.203616,1.4020656,-5.3951263,-1.0307736,-1.7504576,-0.06787285,1.9226363,-0.08366781,0.09153112,0.26054487,-0.8459434509277344,2.6166255474090576,8
8_2_2_3_25_1_m,-3.4858627,1.6652278,1.9328659,7.839456,-1.5300344,0.5166776,-0.0012579428,0.35044703,-3.027685,-8.49787,-3.470834,-6.887716,2.3415654,-14.324147,3.0504203,-6.867825,-6.676455,2.8545938,-6.852741718292236,2.940062999725342,8
8_1_2_6_30_1_m,-0.6420098,6.8046966,-0.61646193,6.199197,-0.49376974,6.900482,-0.627142,7.102602,-0.6959859,7.0742116,-0.7784176,7.1581583,0.006124609,5.754557,-0.3810775,8.041347,-0.33637583,6.776745,0.013878418132662773,6.841409206390381,8
